Prefix,Vessel Name,Engine serial no,Engine Brand,Engine model,Status,Compatible,Non Conclusive Follow Up,Engine shaft power,Engine Type,Engine Mounting,Engine Fuel Used,GT,Length,Breadth,Depth,Dead Weight,Year Built,Owner Name
ST,ENG HUP GALLANT,4403,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,1220.0,Motor,Inboard,Diesel,299,29.0,9.2,4.0,NA,2014.0,ENG HUP SHIPPING PTE LTD
NA,ENG HUP MARIN,9107,YANMAR,6AYM-WET,"Up to B100, without modification",Compatible with B100,NA,610.0,Motor,Inboard,Gas Oil,299,29.1,12.0,3.5,NA,2021.0,ENG HUP SHIPPING PTE LTD
SP,ENG HUP MARIS,4579,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,441.0,Motor,Inboard,Diesel,130,24.1,6.1,2.5,NA,2017.0,ENG HUP SHIPPING PTE LTD
SP,ENG HUP MIRA,7.01E+13,MAN,D2842 LE410,Up to B30,Compatible with B30,NA,809.0,Motor,Inboard,Diesel,258,30.4,7.0,3.3,NA,2018.0,ENG HUP SHIPPING PTE LTD
SP,ENG HUP NAVIS,7.01E+13,MAN,D2842 LE410,Up to B30,Compatible with B30,NA,809.0,Motor,Inboard,Diesel,258,30.4,7.0,3.3,NA,2018.0,ENG HUP SHIPPING PTE LTD
SP,ENG HUP OFFSHORE,2104,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,265.0, ,Inboard,Diesel,36,14.3,4.6,2.4,NA,2006.0,ENG HUP SHIPPING PTE LTD
ST,ENG HUP PILOT,P:0864,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,483.0, ,Inboard,Diesel,150,22.0,7.4,3.2,NA,2008.0,ENG HUP SHIPPING PTE LTD
ST,ENG HUP POLARIS,15123,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,1040.0, ,Inboard,Diesel,297,29.1,9.5,4.2,NA,2011.0,ENG HUP SHIPPING PTE LTD
ST,ENG HUP PUSHER,33160856,CUMMINS,NA,Up to B20,Compatible with B20,NA,1194.0, ,Inboard,Diesel,248,27.1,9.0,4.4,NA,2005.0,ENG HUP SHIPPING PTE LTD
ST,ENG HUP RESPOND,33158805,CUMMINS,NA,Up to B20,Compatible with B20,NA,1194.0, ,Inboard,Diesel,248,27.1,9.0,4.4,NA,2005.0,ENG HUP SHIPPING PTE LTD
SP,ENG HUP RIVA,5159,YANMAR,6HYM-WET,"Up to B100, without modification",Compatible with B100,NA,441.0,Motor,Inboard,Diesel,130,24.1,6.1,2.5,NA,2019.0,ENG HUP SHIPPING PTE LTD
ST,ENG HUP SUPPORT,221,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,610.0, ,Inboard,Diesel,192,24.3,8.0,3.7,NA,2005.0,ENG HUP SHIPPING PTE LTD
SP,ENG HUP SUPPORTER,2117,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,265.0, ,Inboard,Diesel,36,14.3,4.6,2.4,NA,2006.0,ENG HUP SHIPPING PTE LTD
SP,ENG HUP TALIA,7.01E+13,MAN,D2842 LE410,Up to B30,Compatible with B30,NA,809.0,Motor,Inboard,Diesel,258,30.4,7.0,3.3,NA,2018.0,ENG HUP SHIPPING PTE LTD
ST,ENG HUP TENDER,87242343,CUMMINS,NA,Up to B20,Compatible with B20,NA,895.0, ,Inboard,Diesel,274,28.1,9.0,4.3,NA,2011.0,ENG HUP SHIPPING PTE LTD
ST,ENG HUP VALOUR,33184275,CUMMINS,NA,Up to B20,Compatible with B20,NA,1193.0, ,Inboard,Diesel,298,29.0,9.5,4.2,NA,2010.0,ENG HUP SHIPPING PTE LTD
SP,ENG HUP VELA,3977,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,441.0,Motor,Inboard,Diesel,130,24.1,6.1,2.5,NA,2017.0,ENG HUP SHIPPING PTE LTD
ST,ENG HUP VIGIL,FJS1224,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,736.0,Motor,Inboard,Diesel,284,28.1,8.6,4.2,NA,2013.0,ENG HUP SHIPPING PTE LTD
SR,ENG TOU 221,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,145,29.3,9.2,1.9,NA,1993.0,HIAP SHING SHIPPING PTE LTD
SC,ENG TOU 224,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,843,52.7,15.3,3.7,NA,1993.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 240,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,303,35.2,12.2,2.5,NA,1995.0,HIAP SHING SHIPPING PTE LTD
SC,ENG TOU 243,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,564,43.8,15.2,3.0,NA,1997.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 246,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,303,35.2,12.2,2.5,NA,1997.0,HIAP SHING SHIPPING PTE LTD
SC,ENG TOU 250,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,706,52.7,15.3,3.1,NA,1997.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 252,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,303,35.2,12.2,2.5,NA,1998.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 254,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,74,18.3,7.9,1.8,NA,2000.0,HIAP SHING SHIPPING PTE LTD
SC,ENG TOU 255,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1008,52.7,18.3,3.7,NA,2005.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 257,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,303,35.2,12.2,2.5,NA,2006.0,HIAP SHING SHIPPING PTE LTD
SC,ENG TOU 258,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,260,35.2,12.2,2.5,NA,2006.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 259,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,303,35.2,12.2,2.5,NA,2006.0,HIAP SHING SHIPPING PTE LTD
SC,ENG TOU 260,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,588,43.9,15.3,3.1,NA,2006.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 261,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,303,35.2,12.2,2.5,NA,2006.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 262,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,260,35.2,12.2,2.5,NA,2007.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 263,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,264,35.2,12.2,2.5,NA,2007.0,HIAP SHING SHIPPING PTE LTD
SC,ENG TOU 264,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1008,52.7,18.3,3.7,NA,2007.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 265,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,588,43.9,15.3,3.1,NA,2007.0,HIAP SHING SHIPPING PTE LTD
SC,ENG TOU 267,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,522,43.9,15.3,3.1,NA,2008.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 268,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,522,43.9,15.3,3.1,NA,2008.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 269,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,522,43.9,15.3,3.1,NA,2008.0,HIAP SHING SHIPPING PTE LTD
SC,ENG TOU 270,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,260,35.2,12.2,2.5,NA,2008.0,HIAP SHING SHIPPING PTE LTD
SC,ENG TOU 271,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,843,52.7,15.3,3.7,NA,2008.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 272,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,843,52.7,15.3,3.7,NA,2008.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 273,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,774,52.7,15.3,3.7,NA,2009.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 274,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,774,52.6,15.2,3.6,NA,2009.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 275,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,774,52.7,15.3,3.7,NA,2009.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 276,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,774,52.7,15.3,3.7,NA,2009.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 277,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,902,52.6,18.2,3.6,NA,2009.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 278,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,902,52.7,18.3,3.7,NA,2009.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 279,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,902,52.6,18.2,3.6,NA,2010.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 280,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,921,52.5,18.3,3.7,NA,2014.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 281,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,921,52.5,18.3,3.7,NA,2014.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 282,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,258,35.2,12.2,2.5,NA,2015.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 283,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,258,35.2,12.2,2.5,NA,2015.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 284,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,258,35.2,12.2,2.5,NA,2016.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 285,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,258,35.2,12.2,2.5,NA,2017.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 286,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,118,29.3,9.2,1.9,NA,2018.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 287,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,118,29.3,9.2,1.9,NA,2018.0,HIAP SHING SHIPPING PTE LTD
SR,ENG TOU 288,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,941,52.7,18.3,3.7,NA,2018.0,HIAP SHING SHIPPING PTE LTD
NA,ENG TOU 289,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,941,52.7,18.3,3.7,NA,2019.0,HIAP SHING SHIPPING PTE LTD
NA,ENG TOU 290,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,258,35.2,12.2,2.5,NA,2019.0,HIAP SHING SHIPPING PTE LTD
SR,ENGCO 9,217511,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,180.0, ,Inboard,Diesel,19,14.2,3.4,1.4,NA,1998.0,ENGCO MARINE SERVICES PTE LTD
SB,ENLIVEN,DE318Z0120,DAIHATSU,6DE-18,"Up to B20, <B20 to B30. Consult OEM",Compatible with B20,NA,625.0,Motor,Inboard,Gas Oil,1074,57.5,11.8,5.2,1113.0,2012.0,ISHIPS MGMT PTE LTD
SB,ENTHRAL,DE618Z0122,DAIHATSU,NA,"Up to B20, <B20 to B30. Consult OEM",Compatible with B20,NA,600.0, ,Inboard,Diesel,1074,57.5,11.8,5.2,1090.0,2012.0,HONG LAM MARINE PTE LTD
ST,ENV 1,P:FTN0646,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,895.0, ,Inboard,Diesel,342,28.0,9.6,4.5,NA,1998.0,NATIONAL ENVIRONMENT AGENCY
ST,ENV 2,P:FTN0647,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,895.0, ,Inboard,Diesel,342,28.0,9.6,4.5,NA,1998.0,NATIONAL ENVIRONMENT AGENCY
ST,ENV 3,P:FTH0655,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,895.0,Motor,Inboard,Diesel,342,28.0,9.6,4.5,NA,1998.0,NATIONAL ENVIRONMENT AGENCY
SC,ENV 4,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,2058,85.5,15.5,5.5,NA,1998.0,NATIONAL ENVIRONMENT AGENCY
SC,ENV 5,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,2058,85.5,15.5,5.5,NA,1998.0,NATIONAL ENVIRONMENT AGENCY
SC,ENV 6,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,2058,85.5,15.5,5.5,NA,1998.0,NATIONAL ENVIRONMENT AGENCY
SC,ENV 7,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,2058,85.5,15.5,5.5,NA,1998.0,NATIONAL ENVIRONMENT AGENCY
SC,ENV 8,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,2058,85.5,15.5,5.5,NA,1998.0,NATIONAL ENVIRONMENT AGENCY
SC,ENV 9,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,2058,85.5,15.5,5.5,NA,1998.0,NATIONAL ENVIRONMENT AGENCY
SB,EPITOME,DE623Z0764,DAIHATSU,6DEM-23,"Up to B20, <B20 to B30. Consult OEM",Compatible with B20,NA,1235.0,Motor,Inboard,Diesel,6113,108.5,19.0,10.0,8628.0,2020.0,HONG LAM MARINE PTE LTD
SB,EQUALITY,P:2173,YANMAR,6AY,"Up to B100, without modification",Compatible with B100,NA,485.0, ,Inboard,Diesel,662,43.1,12.0,4.7,790.0,2012.0,SINO TANKERS PTE LTD
NA,ESSENCE,DE623Z0769,DAIHATSU,6DEM-23,"Up to B20, <B20 to B30. Consult OEM",Compatible with B20,NA,1235.0,Motor,Inboard,Diesel,6113,108.5,19.0,10.0,8613.0,2020.0,HONG LAM MARINE PTE LTD
SB,ESTEEM,P:41162856,CUMMINS,KT,Up to B20,Compatible with B20,NA,447.0, ,Inboard,Diesel,960,50.7,12.0,5.2,1300.0,2010.0,UNITED TANKERS PTE LTD
NA,ET 44,822462,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,168.0, ,Inboard,Diesel,22,13.3,3.4,1.7,NA,2000.0,EXPERTISE TECHNOLOGIES PTE LTD
NA,ETHAN,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1645,67.3,19.6,4.9,NA,2008.0,QSA MARINE AND LOGISTICS PTE LTD
SB,EVER BEST,41194967,CUMMINS,NA,Up to B20,Compatible with B20,NA,298.0, ,Inboard,Diesel,498,42.7,10.2,4.3,800.0,2013.0,GEWINNER MARINE PTE LTD
SB,EVER BRAVE,41217508,CUMMINS,NA,Up to B20,Compatible with B20,NA,447.0,Motor,Inboard,Diesel,498,42.7,10.2,4.3,820.0,2014.0,GEWINNER MARINE PTE LTD
SB,EVER BRIGHT,41207048,CUMMINS,NA,Up to B20,Compatible with B20,NA,447.0,Motor,Inboard,Diesel,498,42.7,10.2,4.3,800.0,2014.0,GEWINNER MARINE PTE LTD
SB,EVER JOYCE,P 30306641,CUMMINS,NA,Up to B20,Compatible with B20,NA,179.0, ,Inboard,Diesel,148,30.5,6.8,2.4,160.0,1987.0,EVERGREEN PETROLEUM PTE LTD
SB,EVERMORE,2272,YANMAR,6AY,"Up to B100, without modification",Compatible with B100,NA,485.0, ,Inboard,Diesel,662,43.1,12.0,4.7,801.0,2012.0,SINO SHIPS PTE LTD
SC,EWAN SPIRIT,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1484,70.3,19.6,4.3,NA,2014.0,EWAN MARINE PTE LTD
NA,FEI YING,A15550,HINO,NA,NA,No Data Available,Not Conclusive,185.0,Motor,Inboard,Diesel,45,18.0,4.4,2.0,1034.0,1988.0,CHONG HAN MARINE SERVICES
SB,FELLOWSHIP,AQ6K260023,DAIHATSU,NA,"Up to B20, <B20 to B30. Consult OEM",Compatible with B20,NA,1471.0, ,Inboard,Diesel,4081,95.3,18.0,8.8,7000.0,2006.0,UNITED MARITIME PTE LTD
SR,FELS 11,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,2522,74.7,24.4,4.9,NA,1990.0,SEATRIUM NEW ENERGY LIMITED
NA,FELS 12,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,121,25.9,9.2,1.8,NA,1990.0,CHG MARINE SERVICES PTE LTD
SR,FELS 13,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,647,46.9,15.3,3.7,NA,1991.0,SEATRIUM NEW ENERGY LIMITED
SC,FELS 20,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,4566,96.7,29.2,5.9,NA,1996.0,SEATRIUM NEW ENERGY LIMITED
SC,FELS 21,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,4703,96.7,29.2,5.9,NA,1996.0,KEPPEL SHIPYARD LIMITED
SR,FELS 22,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,143,29.3,9.1,1.9,NA,1994.0,CHG MARINE SERVICES PTE LTD
SR,FELS 25,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,288,35.1,12.1,2.4,NA,2008.0,SEATRIUM NEW ENERGY LIMITED
SR,FELS 26,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,288,35.1,12.1,2.4,NA,2008.0,SEATRIUM NEW ENERGY LIMITED
SR,FELS 27,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,288,35.1,12.1,2.4,NA,2008.0,SEATRIUM NEW ENERGY LIMITED
SR,FELS CAN DO,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,30807,132.6,78.0,9.0,NA,2009.0,SEATRIUM NEW ENERGY LIMITED
SR,FELS CAN DO II,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,93041,220.8,79.0,15.0,NA,2017.0,SEATRIUM NEW ENERGY LIMITED
ST,FELS SATU,23169953,CUMMINS,NTC290,Up to B20,Compatible with B20,NA,300.0, ,Inboard,Diesel,28,13.4,4.0,1.8,NA,1982.0,IYOR JUI KIANG
SB,FERESA,P:25373237,CUMMINS,KT,Up to B20,Compatible with B20,NA,746.0, ,Inboard,Diesel,1274,62.8,13.5,5.0,1866.0,2011.0,CATHAY MARINE FUEL OIL TRG P LTD
SR,FIRST AND FOREMOST,2300051112,VOLVO,NA,Up to B30,Compatible with B30,NA,22.0, ,Inboard,Diesel,5,6.5,2.4,1.0,NA,1991.0,SINGAPORE POLYTECHNIC
NA,FISH STALKER II,10843648,CUMMINS,NT,Up to B20,Compatible with B20,NA,300.0,Motor,Inboard,Diesel,21,14.5,4.0,2.0,NA,2016.0,ZHANG JIAYUN JACQUELINE
SC,FISHSTALKER,YC6MK320C,YUCHAI,NA,NA,No Data Available,Not Conclusive,258.0, ,Inboard,Diesel,29,15.0,3.8,1.8,NA,2009.0,TEO KIAN PENG
SB,FLAGSHIP,AQ6K260032,DAIHATSU,NA,"Up to B20, <B20 to B30. Consult OEM",Compatible with B20,NA,1471.0, ,Inboard,Diesel,4116,95.3,18.0,8.8,7000.0,2007.0,UNITED MARITIME PTE LTD
SC,FLYING CLOUD,266910,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,180.0, ,Inboard,Diesel,26,13.5,3.8,1.8,NA,2010.0,ENG MOTOR LAUNCH SERVICE
SC,FLYING FOX,415200,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,260.0, ,Inboard,Diesel,28,14.5,3.8,1.8,NA,2007.0,ENG MOTOR LAUNCH SERVICE
NA,FOKU II,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,661,52.0,15.0,3.0,NA,1993.0,CATERMAS ENGINEERING PTE LTD
SB,FORCE,1314D000549,WEI CHAI,WD618,Up to B30,Compatible with B30,NA,258.0,Motor,Inboard,Diesel,146,28.8,6.5,2.8,239.0,2014.0,COTEAM MARINE PTE LTD
SR,FR 10,1109,YAMAHA,NA,NA,No Data Available,Not Conclusive,30.0,Motor,Inboard,Diesel,4,5.4,2.8,0.8,NA,2003.0,TIAN SAN SHIPPING PTE LTD
SR,FR 11,21927808,CUMMINS,NA,Up to B20,Compatible with B20,NA,195.0, ,Inboard,Diesel,43,17.2,6.0,2.6,NA,2009.0,TIAN SAN SHIPPING PTE LTD
SR,FR 12,7GS6140,BETA,NA,NA,No Data Available,Not Conclusive,37.0,Motor,Inboard,Diesel,4,5.5,2.9,0.9,NA,2017.0,TIAN SAN SHIPPING PTE LTD
SR,FR 21,26.342.633,YANMAR,6HA2M-WDT,"Up to B100, without modification",Compatible with B100,NA,596.0,Motor,Inboard,Diesel,48,18.0,6.0,2.6,NA,2020.0,TIAN SAN SHIPPING PTE LTD
NA,FR 22,26.352.636,YANMAR,6HA2M-WDT,"Up to B100, without modification",Compatible with B100,NA,596.0,Motor,Inboard,Diesel,48,18.0,6.0,2.6,NA,2020.0,TIAN SAN SHIPPING PTE LTD
SR,FR 23,499811,ISUZU,NA,NA,No Data Available,Not Conclusive,49.0,Motor,Inboard,Diesel,4,6.2,2.5,0.9,NA,2020.0,TIAN SAN SHIPPING PTE LTD
SR,FR 24,499813,ISUZU,NA,NA,No Data Available,Not Conclusive,49.0,Motor,Inboard,Diesel,4,6.2,2.5,0.9,NA,2020.0,TIAN SAN SHIPPING PTE LTD
SR,FR 25,601632,ISUZU,UMA JBI,NA,No Data Available,Not Conclusive,49.0,Motor,Inboard,Diesel,4,6.2,2.5,0.9,NA,2020.0,TIAN SAN SHIPPING PTE LTD
SR,FR 26,601633,ISUZU,UM4JB1,NA,No Data Available,Not Conclusive,49.0,Motor,Inboard,Diesel,4,6.2,2.5,0.9,NA,2020.0,TIAN SAN SHIPPING PTE LTD
SR,FR 27,602949,ISUZU,UM4JB1,NA,No Data Available,Not Conclusive,49.0,Motor,Inboard,Diesel,4,6.2,2.5,0.9,NA,2020.0,TIAN SAN SHIPPING PTE LTD
SR,FR 28,603279,ISUZU,UM4JB1,NA,No Data Available,Not Conclusive,49.0,Motor,Inboard,Diesel,4,6.2,2.5,0.9,NA,2020.0,TIAN SAN SHIPPING PTE LTD
SR,FR 29,602948,ISUZU,UM4JB1,NA,No Data Available,Not Conclusive,49.0,Motor,Inboard,Diesel,4,6.2,2.5,0.9,NA,2020.0,TIAN SAN SHIPPING PTE LTD
SR,FR 3,108,YAMAHA,NA,NA,No Data Available,Not Conclusive,30.0,Motor,Inboard,Diesel,4,5.5,2.7,0.8,NA,1999.0,TIAN SAN SHIPPING PTE LTD
SR,FR 4,1102,YAMAHA,NA,NA,No Data Available,Not Conclusive,30.0,Motor,Inboard,Diesel,4,5.3,2.7,0.8,NA,1999.0,TIAN SAN SHIPPING PTE LTD
SR,FR 5,1101,YAMAHA,NA,NA,No Data Available,Not Conclusive,30.0,Motor,Inboard,Diesel,4,5.5,2.7,0.8,NA,1999.0,TIAN SAN SHIPPING PTE LTD
SR,FR 8,P:01Z33316,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,175.0, ,Inboard,Diesel,43,16.0,6.0,2.6,NA,1999.0,TIAN SAN SHIPPING PTE LTD
SR,FR 9,P:01Z33309,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,175.0, ,Inboard,Diesel,43,16.0,6.0,2.6,NA,1999.0,TIAN SAN SHIPPING PTE LTD
NA,FRANCISCO BAY 1801,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,865,52.6,18.3,3.6,NA,2012.0,KIM HOCK BEE MARINE PTE LTD
SR,FRANKLIN 10,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,303,35.2,12.2,2.5,NA,2005.0,FRANKLIN OFFSHORE INTL PTE LTD
SR,FRANKLIN 11,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1602,67.3,19.6,4.3,NA,2005.0,FRANKLIN OFFSHORE INTL PTE LTD
SR,FRANKLIN 2001,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,823,57.6,15.0,3.6,NA,2008.0,FRANKLIN OFFSHORE INTL PTE LTD
SC,FRANKLIN 2501,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,2167,73.2,21.4,4.9,NA,2006.0,FRANKLIN OFFSHORE INTL PTE LTD
SC,FRANKLIN 3302,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,4370,97.0,27.4,6.1,NA,2007.0,FRANKLIN OFFSHORE INTL PTE LTD
SC,FREEDOM,399309,MITSUBISHI,8DC-11,Up to B30,Compatible with B30,NA,264.0, ,Inboard,Diesel,20,12.8,3.6,1.5,NA,2009.0,STRAITS BUNKERING PTE LTD
SB,FRONTEK,111K001346,WEI CHAI,CW,Up to B30,Compatible with B30,NA,540.0, ,Inboard,Diesel,1589,63.3,12.8,6.5,2141.0,2011.0,SINGFAR TANKER PTE LTD
SB,FUELNG BELLINA,XAAB432318,WARTSILA,8L20DF,Compatible to BXX when BXX meets Wartsila biofuel specs B100,Conditionally Compatible with BXX,NA,1480.0, ,Inboard,LNG,8391,114.8,19.5,9.5,1.0,2019.0,FUELNG PTE LTD
NA,FUELNG VENOSA,KBA007655-1,HYUNDAI,HiMSEN,NA,No Data Available,Not Conclusive,2700.0,Dual fuel,Inboard,LNG + MGO,18723,157.5,24.4,12.9,12247.0,2022.0,VENOSA MARITIME PTE LTD
SC,FUJI II,842018536,CATERPILLAR,3208,"Up to B100, dealer consultation required",Compatible with B100,NA,220.0, ,Inboard,Diesel,65,22.0,8.0,2.6,NA,1988.0,R W MARINE SERVICES PTE LTD
NA,FUNDY BAY 1504,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,525,43.0,15.2,3.0,NA,2016.0,KIM HOCK BEE MARINE PTE LTD
SC,GAC PANTHER,519223,MITSUBISHI,8DC9,Up to B30,Compatible with B30,NA,260.0, ,Inboard,Diesel,24,12.0,3.9,1.8,NA,2001.0,ENG MOTOR LAUNCH SERVICE
SC,GAC TIGER II,803486,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,150.0,Motor,Inboard,Diesel,20,12.2,3.6,1.6,NA,2007.0,ENG MOTOR LAUNCH SERVICE
SR,GALAXEA,74621275,CUMMINS,NA,Up to B20,Compatible with B20,NA,283.0, ,Inboard,Diesel,21,12.0,4.1,1.5,NA,2009.0,NATIONAL UNIVERSITY OF SINGAPORE
SC,GALAXY,897922,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,0.0,Motor,Inboard,Diesel,28,17.0,4.3,2.2,NA,2012.0,SG SHIPPING PTE LTD
